player_id,player_name,shirt_number,position,substitute,date_of_birth,team,opponent,team_id,opponent_id,home_away,match_id,match_date,liga,peso_liga,minutes_played,rating,goals,assists,birth_year,age,is_u23
1018930,Thomás Kayck,32,D,False,822873600,Juventus-SP,Inter de Limeira,6960,135526,away,15180159,07/03/2026,Paulista A2,0.65,90,6.7,0,0,1996,30,False
1105032,Eduardo Soares,6,D,False,971654400,Juventus-SP,Inter de Limeira,6960,135526,away,15180159,07/03/2026,Paulista A2,0.65,90,7.0,0,1,2000,26,False
1170771,Keven Vinícius,31,M,False,1045267200,Juventus-SP,Inter de Limeira,6960,135526,away,15180159,07/03/2026,Paulista A2,0.65,56,6.8,0,0,2003,23,True
922553,Matheus Ferreira,33,M,False,730080000,Juventus-SP,Inter de Limeira,6960,135526,away,15180159,07/03/2026,Paulista A2,0.65,90,6.7,0,0,1993,33,False
1491533,John Adams Egito da Silva,8,M,False,801446400,Juventus-SP,Inter de Limeira,6960,135526,away,15180159,07/03/2026,Paulista A2,0.65,75,7.5,0,0,1995,31,False
1192303,Paulinho,7,M,False,1033257600,Juventus-SP,Inter de Limeira,6960,135526,away,15180159,07/03/2026,Paulista A2,0.65,90,7.2,0,1,2002,24,False
1465219,Vinicius Spaniol,77,F,False,985219200,Juventus-SP,Inter de Limeira,6960,135526,away,15180159,07/03/2026,Paulista A2,0.65,90,6.9,0,0,2001,25,False
1515292,Edinho,10,F,False,998524800,Juventus-SP,Inter de Limeira,6960,135526,away,15180159,07/03/2026,Paulista A2,0.65,75,8.9,1,0,2001,25,False
1010582,Romário Simoes,19,F,True,928281600,Juventus-SP,Inter de Limeira,6960,135526,away,15180159,07/03/2026,Paulista A2,0.65,44,7.4,1,0,1999,27,False
773549,Andrew,99,M,True,842745600,Juventus-SP,Inter de Limeira,6960,135526,away,15180159,07/03/2026,Paulista A2,0.65,25,6.7,0,0,1996,30,False
931760,Madison,5,M,True,899856000,Juventus-SP,Inter de Limeira,6960,135526,away,15180159,07/03/2026,Paulista A2,0.65,25,6.9,0,0,1998,28,False
